cb_date,bs_date,cb_desc,bs_desc,cb_credit,bs_credit,cb_debit,bs_debit,cb_balance,bs_balance,date_diff,desc_similarity,debit_diff,credit_diff,balance_diff,label
2020-01-01,2020-03-07,software consulting service payment,freelancer payment - ui/ux designer,500000.0,0.0,0.0,200000.0,5500000.0,37595000.0,66,43,200000.0,500000.0,32095000.0,1
2020-01-01,2020-03-08,software consulting service payment,software prototyping - client payment,500000.0,850000.0,0.0,0.0,5500000.0,38445000.0,67,69,0.0,350000.0,32945000.0,1
2020-01-01,2020-03-08,software consulting service payment,office lease payment - april,500000.0,0.0,0.0,120000.0,5500000.0,38325000.0,67,48,120000.0,500000.0,32825000.0,1
2020-01-01,2020-03-08,software consulting service payment,marketing materials - brochure design,500000.0,0.0,0.0,60000.0,5500000.0,38265000.0,67,44,60000.0,500000.0,32765000.0,1
2020-01-01,2020-03-09,software consulting service payment,web application development - client payment,500000.0,1000000.0,0.0,0.0,5500000.0,39265000.0,68,51,0.0,500000.0,33765000.0,1
2020-01-01,2020-03-09,software consulting service payment,office snacks - monthly refill,500000.0,0.0,0.0,18000.0,5500000.0,39247000.0,68,34,18000.0,500000.0,33747000.0,1
2020-01-01,2020-03-09,software consulting service payment,cloud application development - service fees,500000.0,0.0,0.0,100000.0,5500000.0,39147000.0,68,43,100000.0,500000.0,33647000.0,1
2020-01-01,2020-03-10,software consulting service payment,mobile application development - final payment,500000.0,500000.0,0.0,0.0,5500000.0,39647000.0,69,47,0.0,0.0,34147000.0,1
2020-01-01,2020-03-10,software consulting service payment,it equipment purchase - laptops,500000.0,0.0,0.0,200000.0,5500000.0,39447000.0,69,36,200000.0,500000.0,33947000.0,1
2020-01-01,2020-03-10,software consulting service payment,freelancer payment - backend developer,500000.0,0.0,0.0,150000.0,5500000.0,39297000.0,69,41,150000.0,500000.0,33797000.0,1
2020-01-01,2020-03-11,software consulting service payment,systems integration - final payment,500000.0,1200000.0,0.0,0.0,5500000.0,40497000.0,70,51,0.0,700000.0,34997000.0,1
2020-01-01,2020-03-11,software consulting service payment,office maintenance - hvac repairs,500000.0,0.0,0.0,80000.0,5500000.0,40417000.0,70,38,80000.0,500000.0,34917000.0,1
2020-01-01,2020-03-11,software consulting service payment,staff health insurance premiums,500000.0,0.0,0.0,45000.0,5500000.0,40372000.0,70,45,45000.0,500000.0,34872000.0,1
2020-01-01,2020-03-12,software consulting service payment,quality assurance - service fees,500000.0,600000.0,0.0,0.0,5500000.0,40972000.0,71,45,0.0,100000.0,35472000.0,1
2020-01-01,2020-03-12,software consulting service payment,software development - client payment,500000.0,800000.0,0.0,0.0,5500000.0,41772000.0,71,64,0.0,300000.0,36272000.0,1
2020-01-01,2020-03-12,software consulting service payment,office lease payment - may,500000.0,0.0,0.0,120000.0,5500000.0,41652000.0,71,49,120000.0,500000.0,36152000.0,1
2020-01-01,2020-03-13,software consulting service payment,software prototyping - service fee,500000.0,500000.0,0.0,0.0,5500000.0,42152000.0,72,70,0.0,0.0,36652000.0,1
2020-01-01,2020-03-13,software consulting service payment,cloud computing - monthly payment,500000.0,0.0,0.0,150000.0,5500000.0,42002000.0,72,53,150000.0,500000.0,36502000.0,1
2020-01-01,2020-03-13,software consulting service payment,business travel - client meeting,500000.0,0.0,0.0,80000.0,5500000.0,41922000.0,72,39,80000.0,500000.0,36422000.0,1
2020-01-01,2020-03-14,software consulting service payment,mobile application development - client payment,500000.0,600000.0,0.0,0.0,5500000.0,42522000.0,73,49,0.0,100000.0,37022000.0,1
2020-01-01,2020-03-14,software consulting service payment,office snacks - monthly refill,500000.0,0.0,0.0,20000.0,5500000.0,42502000.0,73,34,20000.0,500000.0,37002000.0,1
2020-01-01,2020-03-14,software consulting service payment,marketing campaign - digital ads,500000.0,0.0,0.0,90000.0,5500000.0,42412000.0,73,39,90000.0,500000.0,36912000.0,1
2020-01-01,2020-03-15,software consulting service payment,custom software development - client payment,500000.0,800000.0,0.0,0.0,5500000.0,43212000.0,74,58,0.0,300000.0,37712000.0,1
2020-01-01,2020-03-15,software consulting service payment,it equipment - new servers,500000.0,0.0,0.0,400000.0,5500000.0,42812000.0,74,36,400000.0,500000.0,37312000.0,1
2020-01-01,2020-03-15,software consulting service payment,freelancer payment - frontend developer,500000.0,0.0,0.0,250000.0,5500000.0,42562000.0,74,41,250000.0,500000.0,37062000.0,1
2020-01-01,2020-03-16,software consulting service payment,devops automation - service payment,500000.0,700000.0,0.0,0.0,5500000.0,43262000.0,75,66,0.0,200000.0,37762000.0,1
2020-01-01,2020-03-16,software consulting service payment,systems integration - final service payment,500000.0,1000000.0,0.0,0.0,5500000.0,44262000.0,75,62,0.0,500000.0,38762000.0,1
2020-01-01,2020-03-16,software consulting service payment,office maintenance - plumbing repair,500000.0,0.0,0.0,75000.0,5500000.0,44187000.0,75,42,75000.0,500000.0,38687000.0,1
2020-01-01,2020-03-17,software consulting service payment,web application development - client payment,500000.0,850000.0,0.0,0.0,5500000.0,45037000.0,76,51,0.0,350000.0,39537000.0,1
2020-01-01,2020-03-17,software consulting service payment,quality assurance - monthly testing fees,500000.0,0.0,0.0,50000.0,5500000.0,44987000.0,76,40,50000.0,500000.0,39487000.0,1
2020-01-01,2020-03-17,software consulting service payment,staff bonuses - performance awards,500000.0,0.0,0.0,300000.0,5500000.0,44687000.0,76,41,300000.0,500000.0,39187000.0,1
2020-01-01,2020-03-18,software consulting service payment,custom software development - client payment,500000.0,900000.0,0.0,0.0,5500000.0,45587000.0,77,58,0.0,400000.0,40087000.0,1
2020-01-01,2020-03-18,software consulting service payment,cloud computing - service subscription,500000.0,0.0,0.0,120000.0,5500000.0,45467000.0,77,55,120000.0,500000.0,39967000.0,1
2020-01-01,2020-03-18,software consulting service payment,freelancer payment - graphic designer,500000.0,0.0,0.0,75000.0,5500000.0,45392000.0,77,42,75000.0,500000.0,39892000.0,1
2020-01-01,2020-03-19,software consulting service payment,mobile application development - client payment,500000.0,650000.0,0.0,0.0,5500000.0,46042000.0,78,49,0.0,150000.0,40542000.0,1
2020-01-01,2020-03-19,software consulting service payment,office lease payment - june,500000.0,0.0,0.0,130000.0,5500000.0,45912000.0,78,48,130000.0,500000.0,40412000.0,1
2020-01-01,2020-03-19,software consulting service payment,business travel - seminar,500000.0,0.0,0.0,60000.0,5500000.0,45852000.0,78,33,60000.0,500000.0,40352000.0,1
2020-01-01,2020-03-20,software consulting service payment,web application development - client payment,500000.0,1200000.0,0.0,0.0,5500000.0,47052000.0,79,51,0.0,700000.0,41552000.0,1
2020-01-01,2020-03-20,software consulting service payment,it hardware purchase - servers,500000.0,0.0,0.0,300000.0,5500000.0,46752000.0,79,43,300000.0,500000.0,41252000.0,1
2020-01-01,2020-03-20,software consulting service payment,marketing campaign - social media ads,500000.0,0.0,0.0,150000.0,5500000.0,46602000.0,79,36,150000.0,500000.0,41102000.0,1
2020-01-01,2020-03-21,software consulting service payment,software prototyping - client payment,500000.0,500000.0,0.0,0.0,5500000.0,47102000.0,80,69,0.0,0.0,41602000.0,1
2020-01-01,2020-03-21,software consulting service payment,freelancer payment - backend developer,500000.0,0.0,0.0,250000.0,5500000.0,46852000.0,80,41,250000.0,500000.0,41352000.0,1
2020-01-01,2020-03-21,software consulting service payment,staff training - leadership development,500000.0,0.0,0.0,120000.0,5500000.0,46732000.0,80,49,120000.0,500000.0,41232000.0,1
2020-01-01,2020-03-22,software consulting service payment,cloud computing - service subscription,500000.0,0.0,0.0,100000.0,5500000.0,46632000.0,81,55,100000.0,500000.0,41132000.0,1
2020-01-01,2020-03-22,software consulting service payment,quality assurance - client testing fees,500000.0,450000.0,0.0,0.0,5500000.0,47082000.0,81,41,0.0,50000.0,41582000.0,1
2020-01-01,2020-03-22,software consulting service payment,office snacks - monthly refill,500000.0,0.0,0.0,25000.0,5500000.0,47057000.0,81,34,25000.0,500000.0,41557000.0,1
2020-01-01,2020-03-23,software consulting service payment,systems integration - final service payment,500000.0,1000000.0,0.0,0.0,5500000.0,48057000.0,82,62,0.0,500000.0,42557000.0,1
2020-01-01,2020-03-23,software consulting service payment,office maintenance - electrical repairs,500000.0,0.0,0.0,70000.0,5500000.0,47987000.0,82,41,70000.0,500000.0,42487000.0,1
2020-01-01,2020-03-23,software consulting service payment,marketing materials - brochure printing,500000.0,0.0,0.0,40000.0,5500000.0,47947000.0,82,46,40000.0,500000.0,42447000.0,1
2020-01-01,2020-03-24,software consulting service payment,mobile application development - final payment,500000.0,1500000.0,0.0,0.0,5500000.0,49447000.0,83,47,0.0,1000000.0,43947000.0,1
2020-01-01,2020-03-24,software consulting service payment,legal fees - contract negotiations,500000.0,0.0,0.0,150000.0,5500000.0,49297000.0,83,35,150000.0,500000.0,43797000.0,1
2020-01-01,2020-03-24,software consulting service payment,staff bonuses - performance rewards,500000.0,0.0,0.0,200000.0,5500000.0,49097000.0,83,40,200000.0,500000.0,43597000.0,1
2020-01-01,2020-03-25,software consulting service payment,devops automation - service payment,500000.0,750000.0,0.0,0.0,5500000.0,49847000.0,84,66,0.0,250000.0,44347000.0,1
2020-01-01,2020-03-25,software consulting service payment,office cleaning services - monthly,500000.0,0.0,0.0,15000.0,5500000.0,49832000.0,84,61,15000.0,500000.0,44332000.0,1
2020-01-01,2020-03-25,software consulting service payment,it equipment - new workstations,500000.0,0.0,0.0,350000.0,5500000.0,49482000.0,84,30,350000.0,500000.0,43982000.0,1
2020-01-01,2020-03-26,software consulting service payment,custom software development - final payment,500000.0,1200000.0,0.0,0.0,5500000.0,50682000.0,85,56,0.0,700000.0,45182000.0,1
2020-01-01,2020-03-26,software consulting service payment,freelancer payment - graphic designer,500000.0,0.0,0.0,100000.0,5500000.0,50582000.0,85,42,100000.0,500000.0,45082000.0,1
2020-01-01,2020-03-26,software consulting service payment,business travel - client presentation,500000.0,0.0,0.0,75000.0,5500000.0,50507000.0,85,42,75000.0,500000.0,45007000.0,1
2020-01-01,2020-03-27,software consulting service payment,software prototyping - service payment,500000.0,400000.0,0.0,0.0,5500000.0,50907000.0,86,82,0.0,100000.0,45407000.0,1
2020-01-01,2020-03-27,software consulting service payment,marketing campaign - influencer collaboration,500000.0,0.0,0.0,250000.0,5500000.0,50657000.0,86,35,250000.0,500000.0,45157000.0,1
2020-01-01,2020-03-27,software consulting service payment,office lease payment - april,500000.0,0.0,0.0,130000.0,5500000.0,50527000.0,86,48,130000.0,500000.0,45027000.0,1
2020-01-01,2020-03-28,software consulting service payment,web application development - client payment,500000.0,1000000.0,0.0,0.0,5500000.0,51527000.0,87,51,0.0,500000.0,46027000.0,1
2020-01-01,2020-03-28,software consulting service payment,staff training - cloud service workshop,500000.0,0.0,0.0,200000.0,5500000.0,51327000.0,87,49,200000.0,500000.0,45827000.0,1
2020-01-01,2020-03-28,software consulting service payment,it equipment - new servers,500000.0,0.0,0.0,500000.0,5500000.0,50827000.0,87,36,500000.0,500000.0,45327000.0,1
2020-01-01,2020-03-29,software consulting service payment,mobile application development - client payment,500000.0,800000.0,0.0,0.0,5500000.0,51627000.0,88,49,0.0,300000.0,46127000.0,1
2020-01-01,2020-03-29,software consulting service payment,legal expenses - patent filing,500000.0,0.0,0.0,100000.0,5500000.0,51527000.0,88,34,100000.0,500000.0,46027000.0,1
2020-01-01,2020-03-29,software consulting service payment,office snacks - monthly refill,500000.0,0.0,0.0,30000.0,5500000.0,51497000.0,88,34,30000.0,500000.0,45997000.0,1
2020-01-01,2020-03-30,software consulting service payment,custom software development - service payment,500000.0,700000.0,0.0,0.0,5500000.0,52197000.0,89,70,0.0,200000.0,46697000.0,1
2020-01-01,2020-03-30,software consulting service payment,it support services - emergency fix,500000.0,0.0,0.0,250000.0,5500000.0,51947000.0,89,49,250000.0,500000.0,46447000.0,1
2020-01-01,2020-03-30,software consulting service payment,staff health insurance - monthly premium,500000.0,0.0,0.0,50000.0,5500000.0,51897000.0,89,43,50000.0,500000.0,46397000.0,1
2020-01-01,2020-03-31,software consulting service payment,devops automation - service subscription,500000.0,650000.0,0.0,0.0,5500000.0,52547000.0,90,48,0.0,150000.0,47047000.0,1
2020-01-01,2020-03-31,software consulting service payment,software prototyping - client feedback payment,500000.0,500000.0,0.0,0.0,5500000.0,53047000.0,90,62,0.0,0.0,47547000.0,1
2020-01-01,2020-03-31,software consulting service payment,office lease payment - may,500000.0,0.0,0.0,130000.0,5500000.0,52917000.0,90,49,130000.0,500000.0,47417000.0,1
2020-01-01,2020-04-01,software consulting service payment,custom software development - client payment,500000.0,1000000.0,0.0,0.0,5500000.0,53917000.0,91,58,0.0,500000.0,48417000.0,1
2020-01-01,2020-04-01,software consulting service payment,artificial intelligence (ai) development - service fee,500000.0,0.0,0.0,200000.0,5500000.0,53717000.0,91,38,200000.0,500000.0,48217000.0,1
2020-01-01,2020-04-01,software consulting service payment,office supplies - monthly refill,500000.0,0.0,0.0,50000.0,5500000.0,53667000.0,91,39,50000.0,500000.0,48167000.0,1
2020-01-01,2020-04-02,software consulting service payment,bespoke software development - client payment,500000.0,500000.0,0.0,0.0,5500000.0,54167000.0,92,57,0.0,0.0,48667000.0,1
2020-01-01,2020-04-02,software consulting service payment,custom crm development - final payment,500000.0,700000.0,0.0,0.0,5500000.0,54867000.0,92,47,0.0,200000.0,49367000.0,1
2020-01-01,2020-04-02,software consulting service payment,it hardware purchase - laptops for staff,500000.0,0.0,0.0,350000.0,5500000.0,54517000.0,92,37,350000.0,500000.0,49017000.0,1
2020-01-01,2020-04-03,software consulting service payment,erp - service payment,500000.0,1200000.0,0.0,0.0,5500000.0,55717000.0,93,64,0.0,700000.0,50217000.0,1
2020-01-01,2020-04-03,software consulting service payment,warehouse management system - final payment,500000.0,800000.0,0.0,0.0,5500000.0,56517000.0,93,51,0.0,300000.0,51017000.0,1
2020-01-01,2020-04-03,software consulting service payment,software subscription fees - cloud hosting,500000.0,0.0,0.0,150000.0,5500000.0,56367000.0,93,49,150000.0,500000.0,50867000.0,1
2020-01-01,2020-04-04,software consulting service payment,custom software development - client payment,500000.0,900000.0,0.0,0.0,5500000.0,57267000.0,94,58,0.0,400000.0,51767000.0,1
2020-01-01,2020-04-04,software consulting service payment,erp - service subscription,500000.0,0.0,0.0,250000.0,5500000.0,57017000.0,94,43,250000.0,500000.0,51517000.0,1
2020-01-01,2020-04-04,software consulting service payment,business travel - client meeting,500000.0,0.0,0.0,100000.0,5500000.0,56917000.0,94,39,100000.0,500000.0,51417000.0,1
2020-01-01,2020-04-05,software consulting service payment,artificial intelligence (ai) development - final payment,500000.0,750000.0,0.0,0.0,5500000.0,57667000.0,95,42,0.0,250000.0,52167000.0,1
2020-01-01,2020-04-05,software consulting service payment,bespoke software development - project completion,500000.0,1100000.0,0.0,0.0,5500000.0,58767000.0,95,45,0.0,600000.0,53267000.0,1
2020-01-01,2020-04-05,software consulting service payment,marketing campaign - google ads,500000.0,0.0,0.0,200000.0,5500000.0,58567000.0,95,36,200000.0,500000.0,53067000.0,1
2020-01-01,2020-04-06,software consulting service payment,custom crm development - monthly subscription,500000.0,0.0,0.0,80000.0,5500000.0,58487000.0,96,35,80000.0,500000.0,52987000.0,1
2020-01-01,2020-04-06,software consulting service payment,erp - final service fee,500000.0,500000.0,0.0,0.0,5500000.0,58987000.0,96,48,0.0,0.0,53487000.0,1
2020-01-01,2020-04-06,software consulting service payment,office lease payment - may,500000.0,0.0,0.0,120000.0,5500000.0,58867000.0,96,49,120000.0,500000.0,53367000.0,1
2020-01-01,2020-04-07,software consulting service payment,custom software development - client payment,500000.0,1000000.0,0.0,0.0,5500000.0,59867000.0,97,58,0.0,500000.0,54367000.0,1
2020-01-01,2020-04-07,software consulting service payment,warehouse management system - service payment,500000.0,600000.0,0.0,0.0,5500000.0,60467000.0,97,60,0.0,100000.0,54967000.0,1
2020-01-01,2020-04-07,software consulting service payment,office maintenance - electrical repairs,500000.0,0.0,0.0,50000.0,5500000.0,60417000.0,97,41,50000.0,500000.0,54917000.0,1
2020-01-01,2020-04-08,software consulting service payment,artificial intelligence (ai) development - service subscription,500000.0,0.0,0.0,250000.0,5500000.0,60167000.0,98,37,250000.0,500000.0,54667000.0,1
2020-01-01,2020-04-08,software consulting service payment,custom crm development - client payment,500000.0,450000.0,0.0,0.0,5500000.0,60617000.0,98,49,0.0,50000.0,55117000.0,1
2020-01-01,2020-04-08,software consulting service payment,it support - server maintenance,500000.0,0.0,0.0,150000.0,5500000.0,60467000.0,98,45,150000.0,500000.0,54967000.0,1
2020-01-01,2020-04-09,software consulting service payment,erp - monthly service subscription,500000.0,0.0,0.0,300000.0,5500000.0,60167000.0,99,46,300000.0,500000.0,54667000.0,1
2020-01-01,2020-04-09,software consulting service payment,bespoke software development - service payment,500000.0,750000.0,0.0,0.0,5500000.0,60917000.0,99,69,0.0,250000.0,55417000.0,1
2020-01-01,2020-04-09,software consulting service payment,marketing campaign - website ads,500000.0,0.0,0.0,180000.0,5500000.0,60737000.0,99,39,180000.0,500000.0,55237000.0,1
2020-01-01,2020-04-10,software consulting service payment,custom software development - client payment,500000.0,1000000.0,0.0,0.0,5500000.0,61737000.0,100,58,0.0,500000.0,56237000.0,1
2020-01-01,2020-04-10,software consulting service payment,warehouse management system - monthly service,500000.0,0.0,0.0,100000.0,5500000.0,61637000.0,100,43,100000.0,500000.0,56137000.0,1
2020-01-01,2020-04-10,software consulting service payment,legal fees - contract drafting,500000.0,0.0,0.0,200000.0,5500000.0,61437000.0,100,37,200000.0,500000.0,55937000.0,1
2020-01-01,2020-04-11,software consulting service payment,artificial intelligence (ai) development - final payment,500000.0,600000.0,0.0,0.0,5500000.0,62037000.0,101,42,0.0,100000.0,56537000.0,1
2020-01-01,2020-04-11,software consulting service payment,custom crm development - client payment,500000.0,700000.0,0.0,0.0,5500000.0,62737000.0,101,49,0.0,200000.0,57237000.0,1
2020-01-01,2020-04-11,software consulting service payment,office supplies - printer ink,500000.0,0.0,0.0,30000.0,5500000.0,62707000.0,101,44,30000.0,500000.0,57207000.0,1
2020-01-01,2020-04-12,software consulting service payment,erp - service payment,500000.0,1500000.0,0.0,0.0,5500000.0,64207000.0,102,64,0.0,1000000.0,58707000.0,1
2020-01-01,2020-04-12,software consulting service payment,bespoke software development - client payment,500000.0,850000.0,0.0,0.0,5500000.0,65057000.0,102,57,0.0,350000.0,59557000.0,1
2020-01-01,2020-04-12,software consulting service payment,it equipment - monitors for staff,500000.0,0.0,0.0,250000.0,5500000.0,64807000.0,102,29,250000.0,500000.0,59307000.0,1
2020-01-01,2020-04-13,software consulting service payment,custom software development - client payment,500000.0,900000.0,0.0,0.0,5500000.0,65707000.0,103,58,0.0,400000.0,60207000.0,1
2020-01-01,2020-04-13,software consulting service payment,warehouse management system - software update,500000.0,0.0,0.0,200000.0,5500000.0,65507000.0,103,43,200000.0,500000.0,60007000.0,1
2020-01-01,2020-04-13,software consulting service payment,marketing campaign - influencer promotion,500000.0,0.0,0.0,120000.0,5500000.0,65387000.0,103,39,120000.0,500000.0,59887000.0,1
2020-01-01,2020-04-14,software consulting service payment,custom software development - client payment,500000.0,1000000.0,0.0,0.0,5500000.0,66387000.0,104,58,0.0,500000.0,60887000.0,1
2020-01-01,2020-04-14,software consulting service payment,inventory management system - service payment,500000.0,800000.0,0.0,0.0,5500000.0,67187000.0,104,55,0.0,300000.0,61687000.0,1
2020-01-01,2020-04-14,software consulting service payment,office furniture purchase,500000.0,0.0,0.0,150000.0,5500000.0,67037000.0,104,40,150000.0,500000.0,61537000.0,1
2020-01-01,2020-04-15,software consulting service payment,artificial intelligence (ai) development - final payment,500000.0,650000.0,0.0,0.0,5500000.0,67687000.0,105,42,0.0,150000.0,62187000.0,1
2020-01-01,2020-04-15,software consulting service payment,custom crm development - monthly service fee,500000.0,0.0,0.0,100000.0,5500000.0,67587000.0,105,46,100000.0,500000.0,62087000.0,1
2020-01-01,2020-04-15,software consulting service payment,marketing campaign - email marketing,500000.0,0.0,0.0,80000.0,5500000.0,67507000.0,105,39,80000.0,500000.0,62007000.0,1
2020-01-01,2020-04-16,software consulting service payment,erp - service payment,500000.0,1000000.0,0.0,0.0,5500000.0,68507000.0,106,64,0.0,500000.0,63007000.0,1
2020-01-01,2020-04-16,software consulting service payment,bespoke software development - final payment,500000.0,900000.0,0.0,0.0,5500000.0,69407000.0,106,56,0.0,400000.0,63907000.0,1
2020-01-01,2020-04-16,software consulting service payment,it support - monthly maintenance,500000.0,0.0,0.0,120000.0,5500000.0,69287000.0,106,36,120000.0,500000.0,63787000.0,1
2020-01-01,2020-04-17,software consulting service payment,custom software development - client payment,500000.0,1100000.0,0.0,0.0,5500000.0,70387000.0,107,58,0.0,600000.0,64887000.0,1
2020-01-01,2020-04-17,software consulting service payment,warehouse management system - monthly fee,500000.0,0.0,0.0,180000.0,5500000.0,70207000.0,107,39,180000.0,500000.0,64707000.0,1
2020-01-01,2020-04-17,software consulting service payment,staff training - software tools,500000.0,0.0,0.0,75000.0,5500000.0,70132000.0,107,42,75000.0,500000.0,64632000.0,1
2020-01-01,2020-04-18,software consulting service payment,artificial intelligence (ai) development - new project,500000.0,500000.0,0.0,0.0,5500000.0,70632000.0,108,36,0.0,0.0,65132000.0,1
2020-01-01,2020-04-18,software consulting service payment,custom crm development - project fee,500000.0,650000.0,0.0,0.0,5500000.0,71282000.0,108,37,0.0,150000.0,65782000.0,1
2020-01-01,2020-04-18,software consulting service payment,office utilities - water and electricity bills,500000.0,0.0,0.0,60000.0,5500000.0,71222000.0,108,37,60000.0,500000.0,65722000.0,1
2020-01-01,2020-04-19,software consulting service payment,erp - customization service payment,500000.0,1200000.0,0.0,0.0,5500000.0,72422000.0,109,66,0.0,700000.0,66922000.0,1
2020-01-01,2020-04-19,software consulting service payment,inventory management system - software upgrade,500000.0,500000.0,0.0,0.0,5500000.0,72922000.0,109,35,0.0,0.0,67422000.0,1
2020-01-01,2020-04-19,software consulting service payment,legal fees - licensing,500000.0,0.0,0.0,150000.0,5500000.0,72772000.0,109,32,150000.0,500000.0,67272000.0,1
2020-01-01,2020-04-20,software consulting service payment,custom software development - client payment,500000.0,900000.0,0.0,0.0,5500000.0,73672000.0,110,58,0.0,400000.0,68172000.0,1
2020-01-01,2020-04-20,software consulting service payment,warehouse management system - training payment,500000.0,0.0,0.0,200000.0,5500000.0,73472000.0,110,52,200000.0,500000.0,67972000.0,1
2020-01-01,2020-04-20,software consulting service payment,it equipment - servers,500000.0,0.0,0.0,400000.0,5500000.0,73072000.0,110,39,400000.0,500000.0,67572000.0,1
2020-01-01,2020-04-21,software consulting service payment,artificial intelligence (ai) development - project fee,500000.0,600000.0,0.0,0.0,5500000.0,73672000.0,111,36,0.0,100000.0,68172000.0,1
2020-01-01,2020-04-21,software consulting service payment,custom crm development - client payment,500000.0,800000.0,0.0,0.0,5500000.0,74472000.0,111,49,0.0,300000.0,68972000.0,1
2020-01-01,2020-04-21,software consulting service payment,office snacks and beverages - monthly refill,500000.0,0.0,0.0,50000.0,5500000.0,74422000.0,111,38,50000.0,500000.0,68922000.0,1
2020-01-01,2020-04-22,software consulting service payment,erp - implementation service payment,500000.0,1100000.0,0.0,0.0,5500000.0,75522000.0,112,62,0.0,600000.0,70022000.0,1
2020-01-01,2020-04-22,software consulting service payment,bespoke software development - client payment,500000.0,750000.0,0.0,0.0,5500000.0,76272000.0,112,57,0.0,250000.0,70772000.0,1
2020-01-01,2020-04-22,software consulting service payment,cloud storage service fee - monthly,500000.0,0.0,0.0,80000.0,5500000.0,76192000.0,112,49,80000.0,500000.0,70692000.0,1
2020-01-01,2020-04-23,software consulting service payment,custom software development - client payment,500000.0,1200000.0,0.0,0.0,5500000.0,77392000.0,113,58,0.0,700000.0,71892000.0,1
2020-01-01,2020-04-23,software consulting service payment,inventory management system - maintenance fee,500000.0,0.0,0.0,150000.0,5500000.0,77242000.0,113,32,150000.0,500000.0,71742000.0,1
2020-01-01,2020-04-23,software consulting service payment,staff bonus - quarterly performance,500000.0,0.0,0.0,200000.0,5500000.0,77042000.0,113,43,200000.0,500000.0,71542000.0,1
2020-01-01,2020-04-24,software consulting service payment,artificial intelligence (ai) development - final payment,500000.0,700000.0,0.0,0.0,5500000.0,77742000.0,114,42,0.0,200000.0,72242000.0,1
2020-01-01,2020-04-24,software consulting service payment,erp - licensing renewal,500000.0,0.0,0.0,400000.0,5500000.0,77342000.0,114,41,400000.0,500000.0,71842000.0,1
2020-01-01,2020-04-24,software consulting service payment,office lease payment - may,500000.0,0.0,0.0,120000.0,5500000.0,77222000.0,114,49,120000.0,500000.0,71722000.0,1
2020-01-01,2020-04-25,software consulting service payment,custom crm development - client payment,500000.0,900000.0,0.0,0.0,5500000.0,78122000.0,115,49,0.0,400000.0,72622000.0,1
2020-01-01,2020-04-25,software consulting service payment,bespoke software development - service payment,500000.0,850000.0,0.0,0.0,5500000.0,78972000.0,115,69,0.0,350000.0,73472000.0,1
2020-01-01,2020-04-25,software consulting service payment,staff welfare fund - annual contribution,500000.0,0.0,0.0,50000.0,5500000.0,78922000.0,115,37,50000.0,500000.0,73422000.0,1
2020-01-01,2020-04-26,software consulting service payment,custom software development - client payment,500000.0,1000000.0,0.0,0.0,5500000.0,79922000.0,116,58,0.0,500000.0,74422000.0,1
2020-01-01,2020-04-26,software consulting service payment,erp - maintenance service,500000.0,0.0,0.0,250000.0,5500000.0,79672000.0,116,43,250000.0,500000.0,74172000.0,1
2020-01-01,2020-04-26,software consulting service payment,marketing campaign - influencer payment,500000.0,0.0,0.0,120000.0,5500000.0,79552000.0,116,51,120000.0,500000.0,74052000.0,1
2020-01-01,2020-04-27,software consulting service payment,artificial intelligence (ai) development - service fee,500000.0,600000.0,0.0,0.0,5500000.0,80152000.0,117,38,0.0,100000.0,74652000.0,1
2020-01-01,2020-04-27,software consulting service payment,inventory management system - setup payment,500000.0,500000.0,0.0,0.0,5500000.0,80652000.0,117,44,0.0,0.0,75152000.0,1
2020-01-01,2020-04-27,software consulting service payment,office equipment - desks & chairs,500000.0,0.0,0.0,150000.0,5500000.0,80502000.0,117,32,150000.0,500000.0,75002000.0,1
2020-01-01,2020-04-28,software consulting service payment,custom crm development - final payment,500000.0,750000.0,0.0,0.0,5500000.0,81252000.0,118,47,0.0,250000.0,75752000.0,1
2020-01-01,2020-04-28,software consulting service payment,erp - customization service,500000.0,0.0,0.0,100000.0,5500000.0,81152000.0,118,48,100000.0,500000.0,75652000.0,1
2020-01-01,2020-04-28,software consulting service payment,business consulting service fee,500000.0,0.0,0.0,200000.0,5500000.0,80952000.0,118,70,200000.0,500000.0,75452000.0,1
2020-01-01,2020-04-29,software consulting service payment,bespoke software development - final payment,500000.0,800000.0,0.0,0.0,5500000.0,81752000.0,119,56,0.0,300000.0,76252000.0,1
2020-01-01,2020-04-29,software consulting service payment,custom software development - final payment,500000.0,900000.0,0.0,0.0,5500000.0,82652000.0,119,56,0.0,400000.0,77152000.0,1
2020-01-01,2020-04-29,software consulting service payment,it hardware purchase - servers,500000.0,0.0,0.0,500000.0,5500000.0,82152000.0,119,43,500000.0,500000.0,76652000.0,1
2020-01-01,2020-04-30,software consulting service payment,custom software development - client payment,500000.0,1200000.0,0.0,0.0,5500000.0,83352000.0,120,58,0.0,700000.0,77852000.0,1
2020-01-01,2020-04-30,software consulting service payment,erp - customization service payment,500000.0,0.0,0.0,300000.0,5500000.0,83052000.0,120,66,300000.0,500000.0,77552000.0,1
2020-01-01,2020-04-30,software consulting service payment,office rent - final payment,500000.0,0.0,0.0,350000.0,5500000.0,82702000.0,120,52,350000.0,500000.0,77202000.0,1
2020-01-01,2020-05-01,software consulting service payment,custom software development - client payment,500000.0,1500000.0,0.0,0.0,5500000.0,84202000.0,121,58,0.0,1000000.0,78702000.0,1
